PartNum,TotalSpend,CumSpend,CumSpend_Pct,ABC,XYZ,ABCXYZ
Q524666,9282.47,107382018.25047491,89.1165803275408,B,Y,BY
NPS7219,9279.0,107391297.25047491,89.12428099067166,B,X,BX
6300239,9277.8,107400575.05047491,89.13198065791981,B,X,BX
5016255,9269.76,107409844.81047492,89.13967365275374,B,X,BX
3161121,9266.78,107419111.59047492,89.14736417447891,B,Y,BY
3130815,9261.75,107428373.34047492,89.15505052179567,B,Z,BZ
6603432,9260.61,107437633.95047492,89.16273592302385,B,Y,BY
6303853,9234.634,107446868.58447492,89.17039976671076,B,Z,BZ
TL-B606001,9230.0,107456098.58447492,89.17805976463058,B,X,BX
3161037,9225.0,107465323.58447492,89.18571561303904,B,Y,BY
NPS7307  / 555404712,9217.28,107474540.86447492,89.19336505460203,B,Z,BZ
NPS7307 / HOB555404712,9217.28,107483758.14447492,89.201014496165,B,Z,BZ
6603988,9211.2,107492969.34447493,89.2086588919222,B,X,BX
287170-36,9197.720000000001,107502167.06447493,89.21629210059685,B,X,BX
3380860,9196.32,107511363.38447492,89.22392414740831,B,X,BX
3343157,9194.26,107520557.64447492,89.23155448462111,B,Z,BZ
6310219-2,9187.09,107529744.73447493,89.23917887143466,B,Y,BY
3183017,9184.12,107538928.85447493,89.24680079343848,B,Y,BY
6602380-16,9178.0,107548106.85447493,89.25441763644044,B,Y,BY
6310312-3,9176.89,107557283.74447493,89.26203355825086,B,X,BX
Q559446-12,9148.0,107566431.74447493,89.26962550418483,B,Y,BY
6703645,9147.7,107575579.44447494,89.27721720114809,B,Y,BY
NPS4870/LINCOLN EDS01162,9140.0,107584719.44447494,89.28480250786392,B,Z,BZ
6602798,9140.0,107593859.44447494,89.29238781457973,B,Y,BY
NPS4870/EDS01162,9140.0,107602999.44447494,89.29997312129557,B,Z,BZ
6322216,9133.75,107612133.19447494,89.30755324112222,B,X,BX
2880078,9130.4,107621263.59447494,89.31513058077628,B,Z,BZ
6603343,9113.8794,107630377.47387494,89.32269420994696,B,Y,BY
7215169,9092.4016,107639469.87547494,89.33024001464274,B,Y,BY
10003744,9090.65,107648560.52547495,89.33778436568171,B,Z,BZ
10003743,9090.65,107657651.17547496,89.34532871672069,B,Z,BZ
7430218,9081.7632,107666732.93867496,89.35286569258419,B,Y,BY
NPS7112,9076.7,107675809.63867496,89.36039846648654,B,X,BX
6453750,9066.0,107684875.63867496,89.36792236043465,B,Y,BY
6500547,9060.41,107693936.04867496,89.37544161522908,B,Z,BZ
3130510,9053.8,107702989.84867495,89.38295538436952,B,X,BX
4016379,9053.0,107712042.84867495,89.39046848958816,B,X,BX
NPS7627,9025.2,107721068.04867496,89.39795852352378,B,X,BX
6605203,9017.7,107730085.74867496,89.40544233319243,B,Y,BY
6304312,9009.0,107739094.74867496,89.41291892271133,B,Y,BY
3101691,9000.0,107748094.74867496,89.42038804310984,B,X,BX
3330389,8962.740000000002,107757057.48867495,89.42782624134989,B,X,BX
5014105,8934.400000000001,107765991.88867496,89.43524092015971,B,X,BX
6303736,8933.13536,107774925.02403496,89.44265454944195,B,X,BX
NPS7220,8910.0,107783835.02403496,89.45004897863647,B,X,BX
NPS3123/ 2298F47,8908.8,107792743.82403496,89.45744241194828,B,Z,BZ
6200587,8886.75,107801630.57403496,89.46481754591511,B,Y,BY
2132262,8861.9565,107810492.53053495,89.47217210370009,B,Y,BY
3332195,8844.0,107819336.53053495,89.47951175934503,B,X,BX
Laser service,8817.87,107828154.40053496,89.48682972964374,B,Z,BZ
PD11043,8813.51,107836967.91053496,89.49414408156858,B,Y,BY
6001287,8806.4,107845774.31053497,89.50145253288831,B,Y,BY
7050136,8789.4472,107854563.75773497,89.50874691504087,B,X,BX
Q74111003-5-REM,8777.41674,107863341.17447497,89.51603131308742,B,Z,BZ
6430125,8775.0,107872116.17447497,89.52331370547597,B,X,BX
6603167,8761.5,107880877.67447497,89.53058489418392,B,X,BX
6454010,8760.0,107889637.67447497,89.53785483803848,B,Z,BZ
6604084,8758.98,107898396.65447497,89.54512393539271,B,X,BX
NPS7446,8747.880000000001,107907144.53447497,89.55238382083179,B,X,BX
6440229,8744.76,107915889.29447497,89.55964111697581,B,Y,BY
3161277,8744.7,107924633.99447498,89.56689836332568,B,X,BX
6454091,8740.0,107933373.99447498,89.5741517091349,B,X,BX
NPS7108,8736.0,107942109.99447498,89.58140173533505,B,X,BX
20000104,8734.0,107950843.99447498,89.58865010173068,B,Z,BZ
6602390,8725.32,107959569.31447497,89.59589126457462,B,X,BX
6001908,8716.0,107968285.31447497,89.60312469272944,B,X,BX
NPS7677,8703.26,107976988.57447498,89.6103475479294,B,X,BX
6705042,8687.42,107985675.99447498,89.61755725747744,B,Y,BY
20000121,8686.96,107994362.95447497,89.62476658527045,B,X,BX
5000469,8676.63,108003039.58447497,89.63196734017303,B,Z,BZ
6304225,8642.3495,108011681.93397497,89.63913964561098,B,X,BX
6309380,8632.8,108020314.73397496,89.64630402589722,B,Z,BZ
6100675,8629.2104,108028943.94437496,89.6534654271663,B,X,BX
Q741110162-2,8624.88,108037568.82437496,89.6606232346266,B,Z,BZ
6705026,8618.15,108046186.97437496,89.66777545684465,B,X,BX
7050058,8601.84,108054788.81437497,89.67491414335673,B,Y,BY
6303608,8599.4,108063388.21437497,89.68205080490729,B,Z,BZ
5013651,8588.8,108071977.01437497,89.68917866949381,B,Y,BY
6703262,8584.1,108080561.11437497,89.69630263353969,B,X,BX
375375016,8564.94,108089126.05437496,89.70341069665812,B,X,BX
6001011,8553.1,108097679.15437496,89.71050893373373,B,Y,BY
Q74111003-2,8551.35,108106230.50437495,89.71760571848037,B,Z,BZ
C44-3545-25,8549.15,108114779.65437496,89.72470067744204,B,X,BX
6453002,8547.84,108123327.49437496,89.73179454923172,B,Z,BZ
6453874,8536.050000000001,108131863.54437496,89.7388786364737,B,Z,BZ
3161170,8526.0,108140389.54437496,89.74595438319788,B,Y,BY
6420343,8525.400000000001,108148914.94437496,89.75302963198072,B,Y,BY
Q497869,8525.0,108157439.94437496,89.76010454880264,B,Y,BY
10009475,8504.64,108165944.58437496,89.76716256881441,B,X,BX
925183141,8500.0,108174444.58437496,89.77421673807969,B,Z,BZ
5006372,8496.960000000001,108182941.54437496,89.78126838444204,B,Y,BY
6000499,8496.0,108191437.54437496,89.78831923409824,B,X,BX
Q574035,8492.83,108199930.37437496,89.79536745296424,B,X,BX
6603559,8475.15,108208405.52437496,89.80240099915818,B,Y,BY
6604620-63,8454.65,108216860.17437497,89.80941753235567,B,X,BX
3352581,8452.18,108225312.35437497,89.81643201569455,B,X,BX
Q512096,8442.439999999999,108233754.79437497,89.82343841578535,B,X,BX
NPM13276,8431.14,108242185.93437497,89.83043543798054,B,X,BX
6303638,8418.4,108250604.33437498,89.83742188722086,B,X,BX
7050679,8408.0,108259012.33437498,89.8443997054776,B,X,BX
6435505,8395.0,108267407.33437498,89.85136673500487,B,Y,BY
3130508,8382.92,108275790.25437498,89.85832373931277,B,X,BX
6451184,8364.0,108284154.25437498,89.86526504186979,B,Y,BY
6702483,8363.15,108292517.40437499,89.87220563900988,B,X,BX
2756800,8331.12,108300848.52437499,89.87911965438037,B,Z,BZ
0580177,8317.69,108309166.21437499,89.88602252416344,B,Y,BY
6201429,8313.24,108317479.45437498,89.8929217008814,B,X,BX
6703274,8313.0,108325792.45437498,89.89982067842283,B,X,BX
3160972,8311.27,108334103.72437498,89.90671822023332,B,Y,BY
U014947,8311.0,108342414.72437498,89.91361553797022,B,X,BX
5019794,8310.5,108350725.22437498,89.92051244075597,B,X,BX
EB-40-EQ,8307.0,108359032.22437498,89.92740643888379,B,Z,BZ
NPS 7812,8301.96,108367334.18437497,89.93429625430419,B,Z,BZ
3343541,8286.6,108375620.78437497,89.94117332242577,B,Y,BY
6309355,8266.9648,108383887.74917497,89.94803409525038,B,X,BX
6454041,8266.0,108392153.74917497,89.95489406738528,B,Z,BZ
7050680,8257.0,108400410.74917497,89.96174657039978,B,X,BX
6303817,8256.93,108408667.67917497,89.96859901532113,B,Y,BY
234782,8249.369999999999,108416917.04917498,89.97544518618133,B,X,BX
6604380,8225.0,108425142.04917498,89.9822711323233,B,X,BX
6001872,8205.12,108433347.16917498,89.98908058000823,B,Y,BY
6600133,8188.8,108441535.96917498,89.99587648368815,B,X,BX
3340307,8180.95,108449716.91917498,90.00266587263529,B,Y,BY
6001156,8175.900000000001,108457892.81917499,90.00945107057598,B,Y,BY
6603960,8166.4,108466059.219175,90.01622838444514,B,Y,BY
6705386,8165.0,108474224.219175,90.02300453645113,B,X,BX
6319120-7,8164.0,108482388.219175,90.02977985855483,B,Z,BZ
6703972,8127.0,108490515.219175,90.0365244742747,B,X,BX
3370842,8125.38,108498640.59917499,90.04326774555287,B,X,BX
5007811,8123.93,108506764.529175,90.05000981347277,B,X,BX
2657604,8101.44,108514865.969175,90.05673321689069,B,Z,BZ
3383373,8089.63,108522955.59917499,90.06344681916285,B,X,BX
NPS7586,8071.9,108531027.499175,90.07014570726783,B,X,BX
6705137,8064.0,108539091.499175,90.07683803914489,B,Y,BY
FLEX-8EX2-TX,8061.0,108547152.499175,90.08352788131515,B,X,BX
Q741110041-8-REM,8056.8028512,108555209.3020262,90.09021424026213,B,Y,BY
Q532917,8056.6,108563265.90202619,90.0969004308624,B,Y,BY
HYPPT999-DZ,8055.0,108571320.90202619,90.10358529361908,B,Z,BZ
6322154,8048.22,108579369.12202619,90.11026452963837,B,X,BX
3161365,8030.0,108587399.12202619,90.11692864483838,B,X,BX
6002906,8016.4844,108595415.6064262,90.12358154341132,B,X,BX
6322228,8011.48,108603427.0864262,90.13023028882134,B,X,BX
5014457,8007.68,108611434.7664262,90.13687588060277,B,Z,BZ
6303001,8004.9354,108619439.7018262,90.14351919463442,B,Y,BY
WD25,7992.65,108627432.3518262,90.15015231298477,B,Z,BZ
NPS1242,7986.0,108635418.3518262,90.15677991248505,B,X,BX
PD11468,7982.2,108643400.55182621,90.16340435835673,B,X,BX
NPP4X4LAB,7980.0,108651380.55182621,90.1700269784434,B,X,BX
7051748,7967.7567,108659348.3085262,90.17663943778766,B,Z,BZ
6800047,7948.2955999999995,108667296.6041262,90.18323574632092,B,Z,BZ
10002756,7929.67,108675226.2741262,90.18981659742651,B,Z,BZ
3161123,7920.5,108683146.7741262,90.19638983832834,B,X,BX
6304313,7917.0,108691063.7741262,90.20296017457224,B,Y,BY
6309256,7914.384,108698978.1581262,90.2095283397918,B,X,BX
3361305,7912.59,108706890.74812621,90.21609501616669,B,X,BX
6705278,7911.16,108714801.9081262,90.22266050578135,B,X,BX
BAT9835,7899.450000000001,108722701.35812621,90.22921627724047,B,X,BX
6430390,7891.16,108730592.5181262,90.23576516880978,B,Y,BY
6605099,7884.8784,108738477.3965262,90.24230884726504,B,Y,BY
6701896,7880.77,108746358.1665262,90.2488491161498,B,X,BX
6703548,7879.75,108754237.9165262,90.25538853853426,B,X,BX
Hydr Dumping Hopper,7865.0,108762102.9165262,90.2619157198603,B,Z,BZ
6600279,7856.5,108769959.4165262,90.26843584701706,B,Z,BZ
6604580,7855.68,108777815.0965262,90.27495529365397,B,Y,BY
6200483,7852.8,108785667.8965262,90.28147235017235,B,Y,BY
6605156,7850.0,108793517.8965262,90.28798708296438,B,Z,BZ
NPS7811,7832.16,108801350.0565262,90.29448701029999,B,Z,BZ
6603603,7817.04,108809167.0965262,90.30097438951333,B,Z,BZ
6704062,7814.0,108816981.0965262,90.30745924582376,B,X,BX
6303637,7811.08,108824792.1765262,90.31394167881957,B,Y,BY
Q744110042-6,7810.65,108832602.82652621,90.32042375495743,B,Y,BY
NPT7258,7808.0,108840410.82652621,90.32690363185426,B,X,BX
HDT52627,7807.7,108848218.52652621,90.33338325978045,B,X,BX
4015114,7803.35,108856021.8765262,90.33985927763175,B,X,BX
4015115,7803.35,108863825.2265262,90.34633529548303,B,X,BX
3130954,7798.04,108871623.2665262,90.35280690655331,B,X,BX
6703556,7790.4,108879413.66652621,90.35927217717025,B,Y,BY
6200730,7777.9400000000005,108887191.60652621,90.36572710720496,B,X,BX
PD11034,7764.0,108894955.60652621,90.37217046840208,B,X,BX
NPS7501,7761.0,108902716.60652621,90.3786113398924,B,X,BX
6600963,7760.1,108910476.7065262,90.38505146447066,B,X,BX
6000999,7750.780000000001,108918227.4865262,90.39148385435982,B,X,BX
3342091,7744.47,108925971.9565262,90.39791100756567,B,Y,BY
MSC-80332-BC,7740.0,108933711.9565262,90.4043344511084,B,X,BX
6602313,7726.679999999999,108941438.63652621,90.41074684035293,B,Z,BZ
Q74111020-3-REM,7713.4887069,108949152.12523311,90.41714828211342,B,Y,BY
6451457,7713.02,108956865.14523311,90.42354933489298,B,X,BX
6705027,7713.0,108964578.14523311,90.42995037107451,B,X,BX
6600224,7708.62,108972286.76523311,90.43634777228411,B,X,BX
6310316-1,7702.21,108979988.97523311,90.44273985382017,B,X,BX
7051275,7693.95,108987682.92523311,90.44912508036352,B,X,BX
6500233,7689.48,108995372.40523311,90.45550659724374,B,Y,BY
6600645,7688.2,109003060.60523312,90.46188705184906,B,X,BX
7050656,7686.0,109010746.60523312,90.46826568066938,B,Y,BY
6201092,7685.98,109018432.58523312,90.47464429289167,B,Y,BY
872408,7680.3,109026112.88523312,90.48101819126907,B,Z,BZ
6703855,7676.07,109033788.95523311,90.48738857915988,B,X,BX
6320245,7674.8,109041463.75523311,90.49375791307483,B,X,BX
6100235,7668.0,109049131.75523311,90.50012160365436,B,X,BX
6704363,7624.59,109056756.34523311,90.50644926817651,B,Y,BY
962.1564,7620.76,109064377.10523312,90.51277375417297,B,Y,BY
1632811,7612.08,109071989.18523312,90.51909103661777,B,Z,BZ
0105408,7606.1,109079595.28523311,90.525403356247,B,Y,BY
6453862,7598.83,109087194.11523311,90.53170964248675,B,Y,BY
5001406,7597.04,109094791.15523311,90.53801444320145,B,X,BX
6701897,7590.0,109102381.15523311,90.5443134014042,B,X,BX
6704226,7587.25,109109968.40523311,90.55061007737571,B,X,BX
FLEX-6EX2-TX,7582.0,109117550.40523311,90.55690239636031,B,X,BX
6303804,7581.02,109125131.42523311,90.56319390204071,B,Y,BY
6602605,7580.8279999999995,109132712.2532331,90.56948524837985,B,X,BX
PD11270,7579.9,109140292.15323311,90.57577582456972,B,Y,BY
QUOTE 240110,7564.0,109147856.15323311,90.58205320531353,B,Z,BZ
QUOTE # 240110,7564.0,109155420.15323311,90.58833058605734,B,Z,BZ
7050879,7560.18,109162980.33323312,90.5946047965745,B,X,BX
6320928,7551.65,109170531.98323312,90.60087192802534,B,Y,BY
6000938,7549.2,109178081.18323313,90.60713702621561,B,Y,BY
resharp regrind,7533.012999999999,109185614.19623312,90.61338869077788,B,Z,BZ
NPS7217,7515.78,109193129.97623312,90.61962605363442,B,X,BX
OPTIPLEX,7508.55,109200638.52623312,90.62585741629755,B,Z,BZ
1516279,7500.92,109208139.44623312,90.6320824468064,B,Z,BZ
6600905,7500.0,109215639.44623312,90.63830671380515,B,X,BX
3381507,7495.87,109223135.31623313,90.64452755330755,B,X,BX
6319073-5,7488.1902,109230623.50643313,90.65074201932653,B,X,BX
3182183,7488.0599999999995,109238111.56643313,90.65695637729223,B,X,BX
6303195,7484.2919999999995,109245595.85843313,90.66316760818619,B,Y,BY
7010095,7481.5199999999995,109253077.37843312,90.66937653859105,B,Z,BZ
6309182,7461.2,109260538.57843313,90.67556860538187,B,X,BX
6000854,7459.98,109267998.55843313,90.68175965969193,B,Y,BY
6100280,7452.0,109275450.55843313,90.6879440913819,B,X,BX
CONTRACTOR LABOR,7445.4800000000005,109282896.03843313,90.6941231121091,B,X,BX
6603230,7442.4,109290338.43843314,90.7002995767373,B,X,BX
Q74111020-6REM,7442.1971,109297780.63553314,90.70647587297834,B,Z,BZ
S137204,7440.86,109305221.49553314,90.71265105955706,B,X,BX
6453500,7440.0,109312661.49553314,90.71882553241983,B,Z,BZ
6601812,7432.48,109320093.97553314,90.72499376441755,B,X,BX
6310285-1,7405.2,109327499.17553315,90.73113935668145,B,X,BX
5001824,7388.6,109334887.77553314,90.73727117256772,B,Z,BZ
6309313,7384.3,109342272.07553314,90.74339941987424,B,Y,BY
GRATES NEEDING BURNED-FULL GRATES (Large Grate),7384.16,109349656.23553313,90.74952755099444,B,Z,BZ
Q71002032,7367.7986,109357024.03413314,90.75564210375171,B,X,BX
6322320,7366.0,109364390.03413314,90.76175516384676,B,Z,BZ
5019441-1,7352.32,109371742.35413313,90.76785687087879,B,Z,BZ
301572,7349.3,109379091.65413313,90.773956071606,B,X,BX
4017494,7330.0,109386421.65413313,90.78003925521945,B,X,BX
2113411,7323.219999999999,109393744.87413312,90.78611681209553,B,X,BX
A-L-L Advantage Plus,7315.0,109401059.87413312,90.79218754717499,B,X,BX
6705215,7312.15,109408372.02413313,90.79825591703299,B,X,BX
H-10089GR,7300.0,109415672.02413313,90.80431420357844,B,X,BX
6601835,7274.0,109422946.02413313,90.81035091266497,B,Z,BZ
232483,7266.56,109430212.58413313,90.81638144727864,B,X,BX
B61050,7265.72,109437478.30413313,90.8224112847744,B,Z,BZ
Pro Plus,7261.25,109444739.55413313,90.82843741260703,B,Z,BZ
NPS1849,7256.639999999999,109451996.19413313,90.83445971459022,B,X,BX
6303993,7251.768,109459247.96213314,90.84047797328957,B,X,BX
6100743,7251.4,109466499.36213315,90.84649592658488,B,Y,BY
EDS30779,7246.8,109473746.16213314,90.85251006232976,B,Z,BZ
6309299,7228.799999999999,109480974.96213314,90.85850925983384,B,X,BX
PRO PLUS 16,7226.52,109488201.48213314,90.86450656516075,B,Y,BY
831700,7224.79,109495426.27213314,90.87050243475674,B,Y,BY
6603472,7220.639999999999,109502646.91213314,90.87649486025833,B,Y,BY
6310283-6,7207.78,109509854.69213314,90.88247661321678,B,Z,BZ
Q741110088-9,7204.44,109517059.13213314,90.88845559430166,B,Z,BZ
2447582,7203.6,109524262.73213314,90.89443387826861,B,Z,BZ
3130892,7200.2,109531462.93213314,90.90040934056788,B,Y,BY
TM175,7195.0,109538657.93213314,90.90638048737536,B,Z,BZ
6000255,7188.52,109545846.45213313,90.91234625641614,B,Z,BZ
3302362,7184.2,109553030.65213314,90.91830844027913,B,Y,BY
6310231,7183.296,109560213.94813314,90.92426987391049,B,Z,BZ
6604431,7181.75,109567395.69813314,90.93023002451294,B,Y,BY
6304411,7165.8,109574561.49813314,90.93617693817423,B,X,BX
6604075,7160.32,109581721.81813313,90.9421193039711,B,X,BX
6304302,7159.6,109588881.41813312,90.94806107223835,B,Y,BY
6304265,7144.0,109596025.41813312,90.95398989403022,B,Y,BY
6602606,7137.817,109603163.23513313,90.9599135845364,B,X,BX
7720020,7135.5,109610298.73513313,90.965835352159,B,X,BX
6604757,7123.38,109617422.11513312,90.97174706136616,B,X,BX
6W467,7121.2,109624543.31513312,90.97765696138637,B,Z,BZ
BUY_5450021,7117.12,109631660.43513313,90.98356347540533,B,Z,BZ
6705229,7111.8,109638772.23513313,90.98946557434424,B,Z,BZ
6702397,7110.5,109645882.73513313,90.99536659441019,B,X,BX
3161012,7106.72,109652989.45513313,91.00126447744557,B,Y,BY
6602362,7100.104,109660089.55913313,91.00715686984758,B,Z,BZ
3161422,7095.2,109667184.75913313,91.01304519240885,B,Z,BZ
6435359,7094.8,109674279.55913313,91.01893318300922,B,X,BX
2726721,7090.44,109681369.99913312,91.02481755523571,B,Z,BZ
6704029,7075.48,109688445.47913313,91.0306895121243,B,X,BX
Tooling invoice,7070.0,109695515.47913313,91.03655692114847,B,Z,BZ
6603944,7069.5,109702584.97913313,91.04242391522149,B,X,BX
7051656,7069.4,109709654.37913314,91.0482908263043,B,Z,BZ
20000027,7050.7116,109716705.09073314,91.0541422278416,B,Y,BY
3021135,7050.4,109723755.49073315,91.05999337078134,B,Z,BZ
6309575,7046.37072,109730801.86145315,91.06584116981247,B,X,BX
Q553777,7044.96,109737846.82145314,91.07168779808387,B,Y,BY
6704058,7044.0,109744890.82145314,91.07753362964911,B,X,BX
3161504,7041.84,109751932.66145314,91.08337766862546,B,X,BX
3371001,7017.92,109758950.58145314,91.08920185633959,B,Z,BZ
6702230,7011.24,109765961.82145314,91.09502050030656,B,X,BX
PD11044,7001.48,109772963.30145314,91.10083104442742,B,Y,BY
6450827,7000.0,109779963.30145314,91.10664036029293,B,Z,BZ
6703897,6994.0,109786957.30145314,91.11244469674484,B,X,BX
6303356,6986.6305,109793943.93195315,91.11824291723201,B,X,BX
Q6303855,6977.7513,109800921.68325315,91.12403376885096,B,X,BX
3161478,6960.12,109807881.80325316,91.12980998821408,B,Z,BZ
Q464835,6960.0,109814841.80325316,91.13558610798893,B,Z,BZ
7051023,6953.31,109821795.11325316,91.14135667571762,B,Z,BZ
6605456,6946.8,109828741.91325316,91.14712184078255,B,Y,BY
6002080,6939.96,109835681.87325315,91.15288132931597,B,X,BX
BAT 9835,6939.780000000001,109842621.65325315,91.158640668467,B,Y,BY
Quote 14208,6933.14,109849554.79325315,91.16439449706697,B,Z,BZ
BVHH-0375N-1111,6928.59,109856483.38325316,91.17014454961162,B,X,BX
6700634,6927.5,109863410.88325316,91.1758936975628,B,Y,BY
Q497630,6925.0,109870335.88325316,91.18164077075834,B,Z,BZ
WM400M25116,6922.12,109877258.00325316,91.18738545383532,B,X,BX
CASE# 10316511,6920.0,109884178.00325316,91.19312837751951,B,Z,BZ
6603622,6919.12,109891097.12325317,91.19887057088971,B,X,BX
6000382,6909.85,109898006.97325316,91.20460507106588,B,Y,BY
6702135,6904.0,109904910.97325316,91.21033471631381,B,X,BX
NPS4212,6903.0,109911813.97325316,91.21606353165947,B,X,BX
Drive,6900.0,109918713.97325316,91.22178985729833,B,Z,BZ
6309366,6894.27102,109925608.24427316,91.22751142844369,B,Y,BY
7050678,6891.0,109932499.24427316,91.23323028496216,B,X,BX
6703071,6890.42,109939389.66427316,91.23894866013731,B,Z,BZ
3383557,6886.700000000001,109946276.36427316,91.24466394807602,B,X,BX
10005104,6885.25,109953161.61427316,91.25037803265644,B,X,BX
10005101,6885.25,109960046.86427316,91.25609211723688,B,X,BX
5252546,6883.6,109966930.46427315,91.26180483247856,B,Y,BY
PD10680,6875.901,109973806.36527315,91.2675111583027,B,Y,BY
3371104,6862.0,109980668.36527315,91.27320594765543,B,Y,BY
2790746,6861.34,109987529.70527315,91.27890018927266,B,Y,BY
6453835,6840.92,109994370.62527315,91.2845774842856,B,X,BX
NPT7503,6840.0,110001210.62527315,91.29025401578849,B,X,BX
6303606,6837.3,110008047.92527315,91.29592830655523,B,Y,BY
1970102,6827.76,110014875.68527316,91.30159468005435,B,Z,BZ
PM Service,6825.19,110021700.87527315,91.30725892070465,B,X,BX
6705373,6819.12,110028519.99527316,91.3129181238482,B,X,BX
Q74111021-2-REM,6812.3888,110035332.38407315,91.31857174075361,B,Z,BZ
6703722,6798.4800000000005,110042130.86407316,91.32421381471437,B,X,BX
NPS7109,6794.2,110048925.06407316,91.32985233669343,B,X,BX
6703828,6790.0,110055715.06407316,91.33548737308298,B,X,BX
HELM-LBR,6770.0,110062485.06407316,91.3411058114272,B,Z,BZ
NPS7038,6758.99,110069244.05407315,91.34671511254744,B,X,BX
Custom Programming,6750.0,110075994.05407315,91.35231695284634,B,Z,BZ
6440463,6727.0,110082721.05407315,91.35789970539308,B,Y,BY
Q528054,6721.8,110089442.85407315,91.36347814244805,B,X,BX
QUOTE 250118,6719.0,110096161.85407315,91.36905425577667,B,Z,BZ
6601861,6718.75,110102880.60407315,91.37463016162974,B,Z,BZ
8000034-18,6714.879999999999,110109595.48407315,91.38020285576101,B,X,BX
NPS1754,6710.0,110116305.48407315,91.38577149996922,B,X,BX
3111621,6692.03,110122997.51407315,91.39132523083373,B,X,BX
6300236,6689.6,110129687.11407314,91.39687694503571,B,Z,BZ
6603996,6688.6,110136375.71407314,91.40242782933542,B,Y,BY
5016572,6664.6,110143040.31407313,91.40795879598073,B,Z,BZ
5018599,6664.17,110149704.48407313,91.41348940576809,B,X,BX
flash drives,6659.48,110156363.96407314,91.41901612331381,B,Z,BZ
BAT7234,6653.18,110163017.14407314,91.42453761247526,B,Y,BY
SMF Rigging Machine Cost,6652.0,110169669.14407314,91.43005812235204,B,Z,BZ
6000792,6641.0,110176310.14407314,91.43556950330385,B,Y,BY
3371095,6640.0,110182950.14407314,91.44108005435344,B,X,BX
41696936,6639.84,110189589.98407315,91.44659047261864,B,Z,BZ
3353145,6620.0,110196209.98407315,91.45208442562287,B,X,BX
6704465,6618.08,110202828.06407315,91.45757678521475,B,Y,BY
NPM4834,6617.0,110209445.06407315,91.4630682485122,B,X,BX
IL003591,6616.8,110216061.86407314,91.46855954582918,B,Z,BZ
6302046,6613.8,110222675.66407314,91.47404835343936,B,X,BX
6200153,6590.25,110229265.91407314,91.47951761685117,B,X,BX
6704572,6588.0,110235853.91407314,91.48498501298288,B,X,BX
TY43110U361071R,6587.99,110242441.90407313,91.49045240081557,B,Z,BZ
6453346-A,6584.0,110249025.90407313,91.49591647733821,B,X,BX
6453749,6574.0,110255599.90407313,91.50137225483819,B,Y,BY
924132732,6560.708,110262160.61207314,91.50681700127724,B,X,BX
6500516,6543.0,110268703.61207314,91.51224705180697,B,Z,BZ
6201200,6532.4,110275236.01207314,91.51766830537265,B,Y,BY
3340287,6525.0,110281761.01207314,91.52308341766158,B,X,BX
6605084,6509.3,110288270.31207314,91.52848550048492,B,Y,BY
7050677,6507.360000000001,110294777.67207314,91.53388597329786,B,X,BX
6704561,6505.2,110301282.87207314,91.5392846535219,B,X,BX
6201234,6500.25,110307783.12207314,91.54467922572972,B,Y,BY
1997712,6493.68,110314276.80207315,91.55006834547966,B,Z,BZ
Q528053,6469.12,110320745.92207316,91.55543708282994,B,X,BX
7050406,6467.0587,110327212.98077315,91.56080410950266,B,Y,BY
24900342,6466.8,110333679.78077315,91.56617092147967,B,X,BX
5252545,6452.16,110340131.94077314,91.57152558368749,B,Z,BZ
6454108,6451.24,110346583.18077314,91.57687948238524,B,Z,BZ
6605358,6439.65,110353022.83077314,91.5822237625157,B,X,BX
3353031,6437.45,110359460.28077315,91.58756621686119,B,Y,BY
10002676,6433.8,110365894.08077314,91.5929056420634,B,Z,BZ
6603411,6427.2,110372321.28077315,91.59823958991066,B,X,BX
12054727,6416.4,110378737.68077315,91.60356457481346,B,X,BX
6453224,6411.7036800000005,110385149.38445315,91.60888566222961,B,Y,BY
6303921,6408.0962,110391557.48065315,91.61420375578996,B,X,BX
6310327-2,6393.28,110397950.76065315,91.61950955335233,B,X,BX
S165302,6390.6885,110404341.44915316,91.62481320022299,B,Y,BY
6304402,6388.2,110410729.64915316,91.63011478188186,B,Z,BZ
6604577,6382.8,110417112.44915316,91.63541188206847,B,X,BX
5014590,6382.08,110423494.52915315,91.64070838472547,B,X,BX
BS2053A02,6381.0,110429875.52915315,91.64600399108801,B,Z,BZ
Q582850,6345.78,110436221.30915315,91.65127036829273,B,X,BX
6604109,6338.16,110442559.46915315,91.65653042164217,B,Y,BY
90AA105B,6337.9,110448897.36915316,91.66179025921704,B,X,BX
5016353,6337.8,110455235.16915315,91.66705001380167,B,X,BX
20000271,6336.0,110461571.16915315,91.67230827456221,B,Z,BZ
9410285,6332.9,110467904.06915316,91.67756396262574,B,Y,BY
6703571,6328.52,110474232.58915316,91.68281601571734,B,X,BX
NPT7545,6300.0,110480532.58915316,91.6880443999963,B,X,BX
5020110,6299.52,110486832.10915315,91.69327238592217,B,Y,BY
6701468,6298.0,110493130.10915315,91.6984991103966,B,Y,BY
Q479336,6297.5,110499427.60915315,91.70372541991988,B,X,BX
FLEX-12EX2-01-2T,6293.0,110505720.60915315,91.70894799488298,B,X,BX
6201198,6287.16,110512007.76915315,91.71416572321682,B,X,BX
